10.1039/c8ra01257a	[u'10.5517/ccdc.csd.cc1pzxg1', u'10.5517/ccdc.csd.cc1pzxj3', u'10.5517/ccdc.csd.cc1pzxh2']
10.1107/S1600536804011663	[u'10.5517/cc83w8h']
10.1163/22134808-20191324	[u'10.6084/m9.figshare.7637489', u'10.6084/m9.figshare.7637489.v1']
